,level_0,index,GaiaEDR3,RA_ICRS,DE_ICRS,Plx,Pwd,PM,pmRA,pmDE,Gmag,BPmag,RPmag,TeffH,e_TeffH,loggH,e_loggH,MassH,TeffHe,e_TeffHe,loggHe,e_loggHe,MassHe,Teffmix,e_Teffmix,loggmix,e_loggmix,rgeo,b_rgeo,B_rgeo,rpgeo,b_rpgeo,B_rpgeo,SDSS12,umag,gmag,rmag,imag,zmag,recno,spectype,l,b
7015,46357,300672,3244805392210997504,55.74296904078,-5.22920764059,6.4494,0.994992,155.317,85.676,-129.549,17.857799530029297,17.901899337768555,17.811399459838867,10831.27,552.09,7.949816,0.126717,0.573647,10727.17,596.18,7.84616,0.118375,0.495935,10398.6,666.5,7.788276,0.142176,154.68486,151.494766,157.970627,154.816772,152.215042,157.974182,J034258.21-051343.0,18.274999618530273,17.8439998626709,17.923999786376953,18.076000213623047,18.257999420166016,76315,DA,192.56262072639706,-43.707205906261
7016,46365,300680,3243974505018438912,55.74647857526,-6.93282843134,2.011,0.998977,3.506,3.393,-0.88,18.86949920654297,18.8169002532959,19.05590057373047,22816.81,5215.58,7.79762,0.426997,0.525099,26852.77,7188.07,7.922492,0.354243,0.568355,26886.31,7229.38,7.929912,0.353961,503.381134,457.850586,547.848633,404.729187,393.279663,417.784241,J034259.15-065558.2,18.613000869750977,18.64299964904785,18.993999481201172,19.266000747680664,19.888999938964844,76326,DA,194.57060080977368,-44.61696252470133
7017,46368,300695,3244629646445164672,55.77568032665,-5.80179233233,6.119,0.99607,19.89,-17.685,-9.102,18.380599975585938,18.431299209594727,18.375099182128906,10924.44,731.26,8.239573,0.156178,0.751311,10489.43,688.3,8.098479,0.163304,0.641207,10141.36,788.16,8.004008,0.211333,162.714142,157.253098,167.873672,176.287445,170.931915,181.744308,J034306.18-054806.3,18.486000061035156,18.354000091552734,18.479999542236328,18.625,18.83300018310547,76351,DC,193.25411082334656,-43.990460267203574
7018,46370,300710,3244602875913724672,55.78977890427,-6.14231086477,2.916,0.998198,42.657,40.081,-14.601,18.852100372314453,18.79319953918457,18.861499786376953,14711.59,2720.18,7.771851,0.352874,0.489938,14430.32,2450.97,7.769202,0.390554,0.4652,14354.74,2400.05,7.772037,0.389883,341.400269,308.021057,376.088165,318.323853,298.42569,344.47464,J034309.50-060832.0,19.06999969482422,18.702999114990234,18.95800018310547,19.233999252319336,19.485000610351562,76369,DA,193.6644716050942,-44.16144730897635
7019,46376,300728,3244617478801862656,55.81612835191,-6.00166952885,4.6724,0.999516,38.884,35.857,15.041,17.87529945373535,17.86039924621582,18.012300491333008,16495.16,1314.65,8.005255,0.138495,0.618986,16761.69,1735.27,8.099864,0.200116,0.65181,16689.23,1785.79,8.104107,0.203076,213.825226,206.874619,220.597748,212.800934,206.901978,219.260101,J034315.82-060006.2,18.159000396728516,17.70800018310547,17.957000732421875,18.17300033569336,18.599000930786133,76393,DA,193.5185890107414,-44.06399915261362
7020,46399,300879,3251589142732244608,56.04067867046,-0.23288569895,8.3625,0.99237,86.066,85.439,-10.373,17.817899703979492,17.928199768066406,17.689899444580078,9128.81,333.18,7.942555,0.113423,0.564476,8893.63,323.95,7.843147,0.091803,0.489593,8468.54,307.34,7.715073,0.096275,119.846565,118.189072,121.689987,121.327522,119.564644,122.988052,J034409.69-001358.2,18.277999877929688,17.868000030517578,17.885000228881836,17.85099983215332,18.118000030517578,76642,DA,187.26268409947764,-40.60355136244596
7021,46407,300939,44478578238260864,56.12928528083,17.09560598292,10.4272,0.990277,29.03,-1.561,28.988,17.584999084472656,17.700899124145508,17.392900466918945,8705.79,268.34,7.987503,0.091767,0.589353,8534.74,266.75,7.913929,0.093755,0.527487,8138.72,244.33,7.773303,0.06677,95.9377289,94.8374023,97.2507553,96.1326065,95.2520905,97.0457153,J034431.02+170543.9,18.09600067138672,17.672000885009766,17.652999877929688,17.711000442504883,17.829999923706055,76731,DA,171.4639533524091,-29.035638503260458
7022,46408,300961,3244407575160449920,56.16496453958,-6.27294571783,4.674,0.999668,40.902,34.787,-21.512,17.745899200439453,17.666200637817383,17.91510009765625,20728.93,2173.22,8.196353,0.160302,0.741635,21614.69,3011.16,8.325699,0.15877,0.800434,21619.64,3045.27,8.331655,0.159067,214.101273,206.783585,222.550217,216.789978,209.34256,224.967743,J034439.55-061622.2,17.54800033569336,17.554000854492188,17.933000564575195,18.222999572753906,18.613000869750977,76761,DA,194.09472399175613,-43.915439420408084
7023,46418,301048,3269671637947408128,56.29606618709,0.57882829375,8.9655,0.989826,52.25,-44.489,-27.4,18.47319984436035,18.66080093383789,18.1830997467041,7176.65,344.82,7.908482,0.153767,0.539102,7051.58,335.48,7.842303,0.141826,0.484483,6801.96,268.32,7.728551,0.127959,111.723885,108.810638,113.828201,111.856201,109.532166,115.045265,J034511.09+003444.0,19.131000518798828,18.639999389648438,18.500999450683594,18.490999221801758,18.545000076293945,76894,DA,186.6126076275703,-39.91218010330822
7024,46429,301181,3244293191591660928,56.47207938602,-6.85535849425,9.3538,0.991884,64.811,22.952,-60.611,18.169599533081055,18.295000076293945,17.913799285888672,7932.37,341.87,8.020512,0.128988,0.60673,7781.82,331.06,7.954759,0.135004,0.549138,7454.14,310.88,7.819399,0.103485,106.8591,105.427109,108.242111,108.306435,106.129982,201.386383,J034553.27-065118.2,18.719999313354492,18.29599952697754,18.202999114990234,18.25,18.29800033569336,77103,DA,195.00544365088638,-43.96272346847746
7025,46432,301286,3302650084770597760,56.62932091969,9.8074366936,7.9736,0.999429,112.598,81.236,-77.969,18.1781005859375,18.11680030822754,18.449399948120117,23823.06,3293.68,9.172922,0.141247,1.266234,26453.56,13501.5,9.281755,0.137769,1.290578,26409.43,13313.75,9.285447,0.137569,125.809029,123.310364,128.397934,125.899689,123.729019,128.317673,J034630.98+094827.4,17.9060001373291,17.988000869750977,18.319000244140625,18.658000946044922,18.968000411987305,77275,DA,178.00168638725617,-33.753342852192134
7026,46437,301360,3302674308386137856,56.71779789992,9.89871077654,9.7737,0.998059,36.079,-18.363,-31.056,17.120500564575195,17.094999313354492,17.170900344848633,14072.7,518.85,8.384692,0.045393,0.8508,13558.25,444.52,8.345232,0.059584,0.804792,13461.68,447.79,8.343356,0.061607,102.068886,101.292091,102.939049,102.242569,101.30722,103.197502,J034652.28+095355.7,17.327999114990234,17.017000198364258,17.229000091552734,17.454999923706055,17.722000122070312,77384,DA,177.99085778306693,-33.627451140609594
7027,46441,301398,3276414466021403264,56.77825527109,5.33698030614,13.8092,0.995485,159.882,150.981,-52.603,18.020599365234375,18.1875,17.762500762939453,7561.45,195.57,8.367593,0.07005,0.828427,7414.57,185.79,8.308113,0.072834,0.77283,7117.03,169.64,8.179842,0.076436,72.3276672,71.48526,73.1454468,72.3119583,71.442627,73.1568756,J034706.67+052013.6,18.63599967956543,18.19099998474121,18.051000595092773,18.059999465942383,18.149999618530273,77437,DC,182.24749871556227,-36.57595569869014
7028,46444,301441,36075324401936512,56.83068957681,10.15579960299,7.5539,0.990835,67.855,10.831,-66.986,17.991500854492188,18.06279945373535,17.819400787353516,9282.88,310.55,7.911816,0.11297,0.547518,9184.7,330.25,7.841999,0.09395,0.489726,8747.91,321.7,7.71916,0.087982,132.657791,129.764877,135.221695,132.657166,129.115524,173.5755,J034719.35+100921.5,18.472000122070312,18.031999588012695,18.033000946044922,18.134000778198242,18.295000076293945,77492,DA,177.85226682559818,-33.37231075501598
7029,46454,301580,568168544844912128,57.02968694429,80.80962389556,16.5918,0.99627,146.906,59.732,-134.214,17.712200164794922,17.915199279785156,17.38920021057129,7007.0,134.32,8.258398,0.05089,0.75504,6876.29,135.56,8.194403,0.056118,0.696591,6672.48,129.35,8.058359,0.056998,60.1570778,59.8735962,60.3934059,60.121479,59.877121,60.399147,J034806.87+804835.9,18.534000396728516,17.93000030517578,17.725000381469727,17.666000366210938,17.687000274658203,77703,DC,129.7499609273334,20.3756562391077
7030,46461,301847,36207059639735296,57.41393109997,10.61381037576,11.7143,0.997848,16.701,-6.765,-15.269,16.71030044555664,16.716299057006836,16.734500885009766,12561.24,297.49,8.276409,0.032413,0.778284,12295.34,254.26,8.198219,0.040757,0.70723,12135.01,283.44,8.178638,0.047994,85.1417236,84.7352524,85.6624756,85.2424393,84.8769608,85.7935638,J034939.34+103649.9,17.020999908447266,16.618999481201172,16.81100082397461,17.016000747680664,17.277999877929688,78132,DA,177.9073185011889,-32.63967305223023
7031,46463,301902,3302591943795629056,57.48046834602,9.5675249695,4.7363,0.994848,60.828,54.004,27.994,18.565200805664062,18.660499572753906,18.57360076904297,13369.34,1477.81,8.074981,0.175532,0.653337,12880.26,1237.96,8.007084,0.22563,0.590057,12768.51,1300.84,7.999055,0.231619,209.946976,199.871658,218.285049,214.583405,207.586426,220.094025,J034955.27+093402.7,19.006000518798828,18.54599952697754,18.606000900268555,18.72800064086914,18.94300079345703,78224,DA,178.88808984890755,-33.289212652100524
7032,46476,302322,3245199640146267264,58.09521092201,-6.0850885053,7.6243,0.991267,3.978,-3.956,0.41,18.626699447631836,18.793699264526367,18.446399688720703,8176.27,445.68,8.098595,0.171334,0.655173,7972.86,421.52,8.020372,0.177343,0.588444,7632.51,384.16,7.854032,0.151728,130.972305,127.750847,134.822479,131.643845,128.762573,134.747086,J035222.85-060506.3,19.0939998626709,18.72100067138672,18.666000366210938,18.746000289916992,18.775999069213867,78881,DC,195.25911451230976,-42.185070951953115
7033,46486,302507,3303242515378972672,58.34961001977,11.20011058295,3.1837,0.989173,57.948,43.763,-37.984,18.8085994720459,18.821800231933594,18.761899948120117,16989.07,3146.94,7.75894,0.297507,0.490067,16781.06,3529.71,7.818809,0.38807,0.494619,16673.32,3600.38,7.819806,0.393198,316.875214,295.690704,336.752899,315.623199,301.24292,325.303162,J035323.88+111200.7,19.10099983215332,18.72599983215332,18.875999450683594,19.066999435424805,19.2810001373291,79151,DA,178.1186335819936,-31.56456907944028
7034,46492,302694,3302526729012505472,58.56792955797,9.96054584878,3.5105,0.999206,32.807,-5.323,-32.372,18.37179946899414,18.36440086364746,18.465700149536133,22727.79,3151.78,8.083532,0.237808,0.677521,26541.54,5379.71,8.210953,0.203416,0.733756,26568.69,5403.28,8.217662,0.203579,286.583984,266.710815,301.630402,308.325653,261.604614,322.319519,J035416.30+095738.3,18.618999481201172,18.284000396728516,18.511999130249023,18.708999633789062,18.871000289916992,79457,DA,179.3796286327959,-32.22518445024069
7035,46500,302847,3257405146927198464,58.77768282274,-0.22180294686,3.4063,0.992617,25.442,10.796,-23.037,18.773700714111328,18.832799911499023,18.797199249267578,15473.59,2592.32,7.876008,0.292798,0.545,14898.07,2458.4,7.862298,0.343246,0.513249,14797.73,2407.13,7.863069,0.341737,298.194641,280.558075,323.582703,285.263977,271.056915,299.857849,J035506.63-001318.1,19.12700080871582,18.718000411987305,18.857999801635742,19.082000732421875,19.23200035095215,79699,DA,189.3361230266546,-38.38273045354809
7036,46502,302868,3246158757883017472,58.81051712428,-4.82510367008,5.3839,0.999099,13.786,-9.035,-10.412,17.255300521850586,17.15530014038086,17.53730010986328,26755.47,2245.46,8.385747,0.123774,0.869031,31957.29,3534.66,8.483595,0.112659,0.940116,32044.56,3585.91,8.490312,0.113125,185.6651,183.361954,188.414551,186.400635,183.625214,189.102356,J035514.53-044930.1,16.90999984741211,17.058000564575195,17.454999923706055,17.77400016784668,18.06599998474121,79733,DA,194.3303981554147,-40.91558736789059
7037,46510,303270,3245059830370337408,59.39206620187,-6.11491963086,3.8563,0.996429,42.961,-6.447,-42.475,18.65019989013672,18.648000717163086,18.66659927368164,13142.39,1194.36,7.948731,0.166203,0.578962,12726.64,986.26,7.880169,0.183917,0.518361,12612.66,1050.03,7.870236,0.199308,260.747223,248.098557,275.372253,267.455048,257.93158,277.950195,J035734.10-060653.0,19.0,18.549999237060547,18.766000747680664,18.97599983215332,19.222000122070312,80397,DA,196.18822522689467,-41.09802125445143
7038,46520,303536,3193194629937678464,59.77566459291,-11.31027268378,17.9535,0.995056,166.331,119.276,-115.927,17.428499221801758,17.61199951171875,17.133100509643555,7274.66,94.09,8.280023,0.035398,0.769894,7140.71,92.23,8.219192,0.037839,0.713315,6889.6,71.21,8.084014,0.040359,55.5881386,55.2443123,55.9154549,55.6075554,55.3722496,55.8671837,J035906.07-111835.7,18.14699935913086,17.621999740600586,17.45400047302246,17.42300033569336,17.47800064086914,80850,DC,202.57600075262368,-43.278419933059205
7039,46526,303942,3245536670522722688,60.30273910148,-5.01623415375,3.2038,0.999212,46.391,14.14,44.184,18.838300704956055,18.822200775146484,19.0039005279541,17652.61,3128.37,8.132212,0.30538,0.696721,17070.86,4315.46,8.170755,0.485625,0.696144,17016.07,4440.54,8.176174,0.492154,316.871918,298.026825,340.433228,356.081818,340.103027,371.804993,J040112.64-050059.1,19.04800033569336,18.726999282836914,18.93899917602539,19.18400001525879,19.354999542236328,81461,DA,195.572018497076,-39.75317964212017
7040,46531,304231,39387328302768640,60.67688404539,15.46193205078,27.0783,0.995585,67.517,60.244,30.483,16.624099731445312,16.800500869750977,16.329299926757812,7277.85,69.79,8.338809,0.024949,0.808804,7144.96,68.38,8.279397,0.026667,0.753269,6893.51,52.59,8.148766,0.028508,36.879612,36.7882233,36.9739265,36.8768234,36.7774048,36.9786682,J040242.41+152742.6,17.31800079345703,16.798999786376953,16.645000457763672,16.64299964904785,16.700000762939453,81888,DC,176.2299803167405,-27.02821978879533
7041,46534,304411,39305036729495936,60.92602282148,14.99121874991,24.0981,0.998374,143.368,141.349,-23.973,15.021900177001953,14.993000030517578,15.107199668884277,14669.09,210.98,8.361361,0.016371,0.836627,14001.53,201.32,8.329879,0.022021,0.795144,13904.74,199.35,8.329269,0.022319,41.4210625,41.3721848,41.4678917,41.4453125,41.3898697,41.4953957,J040342.15+145928.5,15.187999725341797,14.88700008392334,15.145000457763672,15.381999969482422,15.67199993133545,82179,DA,176.80340168063896,-27.16521635266079
7042,46541,304602,39124751182907520,61.14600503607,15.04033192258,13.8006,0.998631,89.685,18.818,-87.689,16.006399154663086,15.997599601745605,16.04509925842285,13064.75,240.11,8.077245,0.022467,0.654058,12812.53,197.45,8.029805,0.03076,0.603369,12699.66,208.76,8.02111,0.03401,72.1988831,71.9327164,72.5409317,72.3959045,72.1091385,72.6435242,J040435.02+150226.0,16.29400062561035,15.904000282287598,16.104999542236328,16.309999465942383,16.534000396728516,82451,DA,176.921539227081,-26.97419340529718
7043,46542,304665,3197508598168785408,61.24157684409,-5.39003393763,11.247,0.991517,7.294,-6.085,4.023,17.477699279785156,17.582199096679688,17.280000686645508,8592.51,229.94,8.012948,0.078045,0.604111,8421.57,226.39,7.941483,0.080008,0.54289,8036.14,205.58,7.798153,0.056077,88.6733246,87.8477478,89.3785934,89.2911682,88.5647659,90.0661545,J040457.98-052324.1,17.9950008392334,17.549999237060547,17.535999298095703,17.57900047302246,17.687999725341797,82562,DA,196.6133672909192,-39.14710318306311
7044,46558,305334,3203543744477704832,62.2177104289,-4.9179683408,5.8929,0.995501,19.91,19.188,5.315,18.58370018005371,18.648300170898438,18.57200050354004,11189.15,1150.4,8.34406,0.204273,0.819727,10825.29,1094.02,8.224751,0.218994,0.722354,10517.19,1173.67,8.152353,0.273965,168.621445,164.264359,173.898438,185.1138,175.805511,190.867645,J040852.22-045504.7,18.663000106811523,18.524999618530273,18.700000762939453,18.85700035095215,19.1299991607666,83649,DA,196.7344364899352,-38.07051688148294
7045,46568,305643,45297409459299328,62.64250789454,16.05609012648,8.0289,0.929077,15.145,0.171,-15.144,16.92609977722168,17.021499633789062,16.76849937438965,9171.27,167.21,7.282241,0.055641,0.310293,9132.18,183.12,7.25701,0.052138,0.302936,8667.3,181.23,7.097816,0.05222,124.052116,122.951981,125.012505,124.003883,123.087944,124.868645,J041034.19+160322.0,17.474000930786133,16.979999542236328,16.982999801635742,17.045000076293945,17.187999725341797,84128,DA,177.1400521495682,-25.221539145199372
7046,46570,305679,3197163901273836672,62.69151996401,-6.0951871828,3.2531,0.993729,22.294,10.523,19.654,18.595800399780273,18.670799255371094,18.635299682617188,11325.23,653.23,7.504626,0.144943,0.391731,11282.52,663.39,7.456009,0.164146,0.376252,10998.8,723.0,7.402248,0.192632,309.20285,292.995422,329.284851,292.597443,282.451111,300.077972,J041045.95-060542.9,18.900999069213867,18.517000198364258,18.70800018310547,18.871000289916992,19.177000045776367,84187,DA,198.32920030039514,-38.26070877505175
7047,46593,306409,3297249936488848384,63.74291392211,6.66867084674,18.7933,0.998831,129.761,69.536,-109.557,15.357600212097168,15.361200332641602,15.389300346374512,12400.64,190.75,8.055467,0.019191,0.639494,12255.81,161.4,7.987031,0.025589,0.57727,12095.36,181.03,7.965565,0.030656,53.0664177,52.9490089,53.1732521,53.0937424,52.9712486,53.2351227,J041458.25+064008.1,15.704999923706055,15.256999969482422,15.45199966430664,15.654000282287598,15.890999794006348,85342,DA,186.14255427714886,-30.314251093706805
7048,46613,307032,3311920887640468608,64.55971039318,15.14362067691,5.9592,0.992838,4.716,-4.549,1.247,18.93549919128418,19.097000122070312,18.85759925842285,12745.27,1678.64,8.474996,0.18841,0.9073,12110.97,1367.47,8.359274,0.224356,0.812641,11927.13,1558.44,8.335701,0.270217,166.209427,160.024872,173.087555,169.316605,159.874771,175.364304,J041814.33+150836.9,19.53499984741211,18.9689998626709,18.988000869750977,19.082000732421875,19.184999465942383,86318,DA,179.22739988060496,-24.413407873692574
7049,46617,307109,3284951791556594816,64.66863527965,5.8542277471,3.5043,0.988694,35.679,34.302,9.817,18.546899795532227,18.598100662231445,18.53219985961914,14836.74,1927.36,7.704668,0.216836,0.465736,14541.93,1756.07,7.733893,0.240199,0.473876,14451.13,1710.8,7.735129,0.238723,287.813232,274.015625,306.860657,280.529907,271.982086,289.969421,J041840.45+055115.0,18.486000061035156,18.490999221801758,18.652999877929688,18.819000244140625,18.982999801635742,86437,DA,187.53308383355437,-30.05857448988412
7050,46620,307152,152371871863155840,64.73630400037,27.2964303928,20.7244,0.99687,96.028,62.6,-72.819,15.030400276184082,15.050999641418457,15.015700340270996,11343.27,184.53,7.843094,0.028517,0.516486,11437.95,201.39,7.773451,0.017672,0.460565,11158.12,225.39,7.755412,0.034135,48.1408081,48.0434036,48.2187119,48.1537323,48.0800667,48.2576637,J041856.65+271748.0,15.406000137329102,14.994999885559082,15.038000106811523,15.277000427246094,15.53499984741211,86504,DA,169.65293501283034,-16.209126178173246
